Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
New York Knicks,109,New Jersey Nets,102,1,100.9,97.6,3.3,64.1,1.23,17.4,33.5,68.8,51.5,19.8,48.8,52.7,91.17,53.6,97.9,106.2,-8.3,60.8,1.33,16.2,34.0,64.7,48.2,17.1,45.3,49.1,95.15,45.0
Cleveland Cavaliers,84,Orlando Magic,57,1,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5,94.7,106.5,-11.8,62.0,1.14,15.8,32.3,65.0,47.6,19.1,45.1,49.1,87.93,40.1
Golden State Warriors,87,Phoenix Suns,118,0,103.9,105.1,-1.2,60.7,1.22,16.1,36.6,63.9,50.2,18.5,47.9,53.4,93.58,48.3,108.6,102.6,6.0,66.3,1.7,19.0,30.8,70.2,50.5,15.8,51.0,55.3,93.64,53.3
Philadelphia 76ers,103,San Antonio Spurs,113,0,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6,104.3,110.1,-5.9,61.0,1.36,17.0,30.2,62.7,46.8,17.2,50.5,55.0,90.04,47.6
Los Angeles Lakers,75,Utah Jazz,101,0,106.9,103.2,3.7,62.2,1.58,17.6,34.6,65.5,50.1,15.7,50.6,54.0,94.42,53.9,109.8,101.0,8.9,70.6,1.67,20.4,31.0,69.0,51.0,17.3,52.9,57.8,90.63,57.9
Indiana Pacers,127,Vancouver Grizzlies,80,1,101.9,98.6,3.4,65.2,1.33,17.1,34.6,65.4,50.7,18.0,47.6,52.4,90.04,53.4,102.0,113.7,-11.6,65.3,1.65,18.7,32.1,62.8,47.0,16.1,48.6,51.6,88.82,43.2
Los Angeles Clippers,96,Chicago Bulls,114,0,104.1,108.6,-4.6,54.2,1.17,15.5,32.2,63.9,48.0,18.0,49.4,54.0,90.9,46.2,111.0,101.5,9.5,61.9,1.95,18.1,38.2,65.1,51.3,13.6,49.4,53.0,90.59,56.5
Philadelphia 76ers,102,Dallas Mavericks,106,0,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6,101.8,108.0,-6.2,61.4,1.41,17.4,30.0,64.8,47.1,17.1,49.3,52.6,91.12,45.7
Portland Trail Blazers,115,Denver Nuggets,104,1,105.3,104.8,0.5,56.4,1.27,15.6,37.2,68.9,52.5,17.2,48.8,53.0,91.23,49.1,104.1,108.7,-4.6,68.0,1.64,18.4,31.4,67.6,49.5,15.8,48.5,53.0,92.34,46.9
Minnesota Timberwolves,86,Seattle SuperSonics,117,0,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6,110.5,103.6,6.8,65.0,1.51,18.1,37.4,67.8,52.6,17.2,51.8,56.3,91.64,55.3
Washington Bullets,80,Toronto Raptors,82,0,105.7,102.1,3.6,64.8,1.63,19.1,31.7,66.5,49.2,16.7,51.2,54.3,93.43,54.0,98.7,104.3,-5.6,59.0,1.19,15.5,35.0,65.8,50.4,18.2,46.4,50.4,89.86,45.5
New Jersey Nets,110,Boston Celtics,108,1,97.9,106.2,-8.3,60.8,1.33,16.2,34.0,64.7,48.2,17.1,45.3,49.1,95.15,45.0,100.9,108.1,-7.2,54.8,1.26,15.7,30.7,63.3,46.9,16.9,48.0,51.9,93.91,43.8
Cleveland Cavaliers,81,Detroit Pistons,93,0,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5,110.5,100.2,10.3,52.5,1.56,15.9,32.4,68.8,50.6,13.9,52.2,55.7,85.11,54.8
Indiana Pacers,86,Golden State Warriors,71,1,101.9,98.6,3.4,65.2,1.33,17.1,34.6,65.4,50.7,18.0,47.6,52.4,90.04,53.4,103.9,105.1,-1.2,60.7,1.22,16.1,36.6,63.9,50.2,18.5,47.9,53.4,93.58,48.3
Orlando Magic,81,Los Angeles Lakers,92,0,94.7,106.5,-11.8,62.0,1.14,15.8,32.3,65.0,47.6,19.1,45.1,49.1,87.93,40.1,106.9,103.2,3.7,62.2,1.58,17.6,34.6,65.5,50.1,15.7,50.6,54.0,94.42,53.9
New York Knicks,103,Miami Heat,85,1,100.9,97.6,3.3,64.1,1.23,17.4,33.5,68.8,51.5,19.8,48.8,52.7,91.17,53.6,104.1,96.9,7.2,54.7,1.13,14.7,35.4,67.3,51.5,17.9,48.1,52.6,85.93,52.8
Charlotte Hornets,93,Portland Trail Blazers,97,0,103.3,104.8,-1.5,63.3,1.48,17.8,34.0,64.0,49.1,17.1,48.4,52.2,88.89,49.0,105.3,104.8,0.5,56.4,1.27,15.6,37.2,68.9,52.5,17.2,48.8,53.0,91.23,49.1
Phoenix Suns,101,Sacramento Kings,95,1,108.6,102.6,6.0,66.3,1.7,19.0,30.8,70.2,50.5,15.8,51.0,55.3,93.64,53.3,102.2,102.0,0.2,56.9,1.38,15.8,36.6,67.8,51.7,16.1,46.2,50.7,92.46,49.2
Vancouver Grizzlies,105,San Antonio Spurs,89,1,102.0,113.7,-11.6,65.3,1.65,18.7,32.1,62.8,47.0,16.1,48.6,51.6,88.82,43.2,104.3,110.1,-5.9,61.0,1.36,17.0,30.2,62.7,46.8,17.2,50.5,55.0,90.04,47.6
Minnesota Timberwolves,95,Utah Jazz,106,0,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6,109.8,101.0,8.9,70.6,1.67,20.4,31.0,69.0,51.0,17.3,52.9,57.8,90.63,57.9
Toronto Raptors,75,Atlanta Hawks,101,0,98.7,104.3,-5.6,59.0,1.19,15.5,35.0,65.8,50.4,18.2,46.4,50.4,89.86,45.5,109.2,100.6,8.6,54.0,1.33,15.4,34.2,64.6,50.0,16.0,50.5,54.9,89.23,55.2
Miami Heat,83,Chicago Bulls,80,1,104.1,96.9,7.2,54.7,1.13,14.7,35.4,67.3,51.5,17.9,48.1,52.6,85.93,52.8,111.0,101.5,9.5,61.9,1.95,18.1,38.2,65.1,51.3,13.6,49.4,53.0,90.59,56.5
Vancouver Grizzlies,85,Dallas Mavericks,96,0,102.0,113.7,-11.6,65.3,1.65,18.7,32.1,62.8,47.0,16.1,48.6,51.6,88.82,43.2,101.8,108.0,-6.2,61.4,1.41,17.4,30.0,64.8,47.1,17.1,49.3,52.6,91.12,45.7
Utah Jazz,104,Denver Nuggets,91,1,109.8,101.0,8.9,70.6,1.67,20.4,31.0,69.0,51.0,17.3,52.9,57.8,90.63,57.9,104.1,108.7,-4.6,68.0,1.64,18.4,31.4,67.6,49.5,15.8,48.5,53.0,92.34,46.9
Philadelphia 76ers,108,Houston Rockets,123,0,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6,107.0,104.2,2.8,68.8,1.52,19.2,31.1,67.1,50.4,17.8,52.3,56.2,91.05,53.4
Detroit Pistons,95,New Jersey Nets,69,1,110.5,100.2,10.3,52.5,1.56,15.9,32.4,68.8,50.6,13.9,52.2,55.7,85.11,54.8,97.9,106.2,-8.3,60.8,1.33,16.2,34.0,64.7,48.2,17.1,45.3,49.1,95.15,45.0
Los Angeles Clippers,80,New York Knicks,89,0,104.1,108.6,-4.6,54.2,1.17,15.5,32.2,63.9,48.0,18.0,49.4,54.0,90.9,46.2,100.9,97.6,3.3,64.1,1.23,17.4,33.5,68.8,51.5,19.8,48.8,52.7,91.17,53.6
Charlotte Hornets,94,Seattle SuperSonics,92,1,103.3,104.8,-1.5,63.3,1.48,17.8,34.0,64.0,49.1,17.1,48.4,52.2,88.89,49.0,110.5,103.6,6.8,65.0,1.51,18.1,37.4,67.8,52.6,17.2,51.8,56.3,91.64,55.3
Milwaukee Bucks,126,Washington Bullets,118,1,108.9,106.3,2.5,59.2,1.38,17.9,35.7,67.3,52.4,18.2,53.0,56.6,90.18,52.3,105.7,102.1,3.6,64.8,1.63,19.1,31.7,66.5,49.2,16.7,51.2,54.3,93.43,54.0
Los Angeles Clippers,69,Cleveland Cavaliers,90,0,104.1,108.6,-4.6,54.2,1.17,15.5,32.2,63.9,48.0,18.0,49.4,54.0,90.9,46.2,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5
San Antonio Spurs,88,Golden State Warriors,114,0,104.3,110.1,-5.9,61.0,1.36,17.0,30.2,62.7,46.8,17.2,50.5,55.0,90.04,47.6,103.9,105.1,-1.2,60.7,1.22,16.1,36.6,63.9,50.2,18.5,47.9,53.4,93.58,48.3
Minnesota Timberwolves,86,Los Angeles Lakers,110,0,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6,106.9,103.2,3.7,62.2,1.58,17.6,34.6,65.5,50.1,15.7,50.6,54.0,94.42,53.9
Boston Celtics,87,Milwaukee Bucks,100,0,100.9,108.1,-7.2,54.8,1.26,15.7,30.7,63.3,46.9,16.9,48.0,51.9,93.91,43.8,108.9,106.3,2.5,59.2,1.38,17.9,35.7,67.3,52.4,18.2,53.0,56.6,90.18,52.3
Indiana Pacers,93,Phoenix Suns,106,0,101.9,98.6,3.4,65.2,1.33,17.1,34.6,65.4,50.7,18.0,47.6,52.4,90.04,53.4,108.6,102.6,6.0,66.3,1.7,19.0,30.8,70.2,50.5,15.8,51.0,55.3,93.64,53.3
Orlando Magic,84,Sacramento Kings,91,0,94.7,106.5,-11.8,62.0,1.14,15.8,32.3,65.0,47.6,19.1,45.1,49.1,87.93,40.1,102.2,102.0,0.2,56.9,1.38,15.8,36.6,67.8,51.7,16.1,46.2,50.7,92.46,49.2
Chicago Bulls,89,Toronto Raptors,97,0,111.0,101.5,9.5,61.9,1.95,18.1,38.2,65.1,51.3,13.6,49.4,53.0,90.59,56.5,98.7,104.3,-5.6,59.0,1.19,15.5,35.0,65.8,50.4,18.2,46.4,50.4,89.86,45.5
Seattle SuperSonics,118,Philadelphia 76ers,94,1,110.5,103.6,6.8,65.0,1.51,18.1,37.4,67.8,52.6,17.2,51.8,56.3,91.64,55.3,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6
Charlotte Hornets,107,Vancouver Grizzlies,91,1,103.3,104.8,-1.5,63.3,1.48,17.8,34.0,64.0,49.1,17.1,48.4,52.2,88.89,49.0,102.0,113.7,-11.6,65.3,1.65,18.7,32.1,62.8,47.0,16.1,48.6,51.6,88.82,43.2
Denver Nuggets,88,Atlanta Hawks,89,0,104.1,108.7,-4.6,68.0,1.64,18.4,31.4,67.6,49.5,15.8,48.5,53.0,92.34,46.9,109.2,100.6,8.6,54.0,1.33,15.4,34.2,64.6,50.0,16.0,50.5,54.9,89.23,55.2
Miami Heat,76,Cleveland Cavaliers,74,1,104.1,96.9,7.2,54.7,1.13,14.7,35.4,67.3,51.5,17.9,48.1,52.6,85.93,52.8,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5
Dallas Mavericks,100,Los Angeles Clippers,95,1,101.8,108.0,-6.2,61.4,1.41,17.4,30.0,64.8,47.1,17.1,49.3,52.6,91.12,45.7,104.1,108.6,-4.6,54.2,1.17,15.5,32.2,63.9,48.0,18.0,49.4,54.0,90.9,46.2
Detroit Pistons,93,Milwaukee Bucks,85,1,110.5,100.2,10.3,52.5,1.56,15.9,32.4,68.8,50.6,13.9,52.2,55.7,85.11,54.8,108.9,106.3,2.5,59.2,1.38,17.9,35.7,67.3,52.4,18.2,53.0,56.6,90.18,52.3
Houston Rockets,96,Minnesota Timberwolves,94,1,107.0,104.2,2.8,68.8,1.52,19.2,31.1,67.1,50.4,17.8,52.3,56.2,91.05,53.4,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6
Washington Bullets,73,New York Knicks,85,0,105.7,102.1,3.6,64.8,1.63,19.1,31.7,66.5,49.2,16.7,51.2,54.3,93.43,54.0,100.9,97.6,3.3,64.1,1.23,17.4,33.5,68.8,51.5,19.8,48.8,52.7,91.17,53.6
San Antonio Spurs,76,Phoenix Suns,93,0,104.3,110.1,-5.9,61.0,1.36,17.0,30.2,62.7,46.8,17.2,50.5,55.0,90.04,47.6,108.6,102.6,6.0,66.3,1.7,19.0,30.8,70.2,50.5,15.8,51.0,55.3,93.64,53.3
Orlando Magic,99,Portland Trail Blazers,93,1,94.7,106.5,-11.8,62.0,1.14,15.8,32.3,65.0,47.6,19.1,45.1,49.1,87.93,40.1,105.3,104.8,0.5,56.4,1.27,15.6,37.2,68.9,52.5,17.2,48.8,53.0,91.23,49.1
Los Angeles Lakers,92,Sacramento Kings,90,1,106.9,103.2,3.7,62.2,1.58,17.6,34.6,65.5,50.1,15.7,50.6,54.0,94.42,53.9,102.2,102.0,0.2,56.9,1.38,15.8,36.6,67.8,51.7,16.1,46.2,50.7,92.46,49.2
Golden State Warriors,101,Toronto Raptors,91,1,103.9,105.1,-1.2,60.7,1.22,16.1,36.6,63.9,50.2,18.5,47.9,53.4,93.58,48.3,98.7,104.3,-5.6,59.0,1.19,15.5,35.0,65.8,50.4,18.2,46.4,50.4,89.86,45.5
Indiana Pacers,86,Utah Jazz,110,0,101.9,98.6,3.4,65.2,1.33,17.1,34.6,65.4,50.7,18.0,47.6,52.4,90.04,53.4,109.8,101.0,8.9,70.6,1.67,20.4,31.0,69.0,51.0,17.3,52.9,57.8,90.63,57.9
Toronto Raptors,113,Boston Celtics,115,0,98.7,104.3,-5.6,59.0,1.19,15.5,35.0,65.8,50.4,18.2,46.4,50.4,89.86,45.5,100.9,108.1,-7.2,54.8,1.26,15.7,30.7,63.3,46.9,16.9,48.0,51.9,93.91,43.8
Denver Nuggets,97,Charlotte Hornets,101,0,104.1,108.7,-4.6,68.0,1.64,18.4,31.4,67.6,49.5,15.8,48.5,53.0,92.34,46.9,103.3,104.8,-1.5,63.3,1.48,17.8,34.0,64.0,49.1,17.1,48.4,52.2,88.89,49.0
Minnesota Timberwolves,86,Chicago Bulls,103,0,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6,111.0,101.5,9.5,61.9,1.95,18.1,38.2,65.1,51.3,13.6,49.4,53.0,90.59,56.5
Indiana Pacers,76,Los Angeles Lakers,79,0,101.9,98.6,3.4,65.2,1.33,17.1,34.6,65.4,50.7,18.0,47.6,52.4,90.04,53.4,106.9,103.2,3.7,62.2,1.58,17.6,34.6,65.5,50.1,15.7,50.6,54.0,94.42,53.9
Seattle SuperSonics,101,New Jersey Nets,110,0,110.5,103.6,6.8,65.0,1.51,18.1,37.4,67.8,52.6,17.2,51.8,56.3,91.64,55.3,97.9,106.2,-8.3,60.8,1.33,16.2,34.0,64.7,48.2,17.1,45.3,49.1,95.15,45.0
Miami Heat,84,Philadelphia 76ers,79,1,104.1,96.9,7.2,54.7,1.13,14.7,35.4,67.3,51.5,17.9,48.1,52.6,85.93,52.8,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6
Cleveland Cavaliers,95,Washington Bullets,106,0,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5,105.7,102.1,3.6,64.8,1.63,19.1,31.7,66.5,49.2,16.7,51.2,54.3,93.43,54.0
Detroit Pistons,96,Houston Rockets,115,0,110.5,100.2,10.3,52.5,1.56,15.9,32.4,68.8,50.6,13.9,52.2,55.7,85.11,54.8,107.0,104.2,2.8,68.8,1.52,19.2,31.1,67.1,50.4,17.8,52.3,56.2,91.05,53.4
San Antonio Spurs,94,Los Angeles Clippers,97,0,104.3,110.1,-5.9,61.0,1.36,17.0,30.2,62.7,46.8,17.2,50.5,55.0,90.04,47.6,104.1,108.6,-4.6,54.2,1.17,15.5,32.2,63.9,48.0,18.0,49.4,54.0,90.9,46.2
Seattle SuperSonics,97,Milwaukee Bucks,100,0,110.5,103.6,6.8,65.0,1.51,18.1,37.4,67.8,52.6,17.2,51.8,56.3,91.64,55.3,108.9,106.3,2.5,59.2,1.38,17.9,35.7,67.3,52.4,18.2,53.0,56.6,90.18,52.3
Golden State Warriors,79,New York Knicks,90,0,103.9,105.1,-1.2,60.7,1.22,16.1,36.6,63.9,50.2,18.5,47.9,53.4,93.58,48.3,100.9,97.6,3.3,64.1,1.23,17.4,33.5,68.8,51.5,19.8,48.8,52.7,91.17,53.6
Vancouver Grizzlies,78,Portland Trail Blazers,99,0,102.0,113.7,-11.6,65.3,1.65,18.7,32.1,62.8,47.0,16.1,48.6,51.6,88.82,43.2,105.3,104.8,0.5,56.4,1.27,15.6,37.2,68.9,52.5,17.2,48.8,53.0,91.23,49.1
Dallas Mavericks,86,Sacramento Kings,93,0,101.8,108.0,-6.2,61.4,1.41,17.4,30.0,64.8,47.1,17.1,49.3,52.6,91.12,45.7,102.2,102.0,0.2,56.9,1.38,15.8,36.6,67.8,51.7,16.1,46.2,50.7,92.46,49.2
Phoenix Suns,95,Utah Jazz,87,1,108.6,102.6,6.0,66.3,1.7,19.0,30.8,70.2,50.5,15.8,51.0,55.3,93.64,53.3,109.8,101.0,8.9,70.6,1.67,20.4,31.0,69.0,51.0,17.3,52.9,57.8,90.63,57.9
Philadelphia 76ers,75,Charlotte Hornets,84,0,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6,103.3,104.8,-1.5,63.3,1.48,17.8,34.0,64.0,49.1,17.1,48.4,52.2,88.89,49.0
Golden State Warriors,87,Cleveland Cavaliers,101,0,103.9,105.1,-1.2,60.7,1.22,16.1,36.6,63.9,50.2,18.5,47.9,53.4,93.58,48.3,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5
Boston Celtics,94,Indiana Pacers,97,0,100.9,108.1,-7.2,54.8,1.26,15.7,30.7,63.3,46.9,16.9,48.0,51.9,93.91,43.8,101.9,98.6,3.4,65.2,1.33,17.1,34.6,65.4,50.7,18.0,47.6,52.4,90.04,53.4
Portland Trail Blazers,119,Los Angeles Lakers,120,0,105.3,104.8,0.5,56.4,1.27,15.6,37.2,68.9,52.5,17.2,48.8,53.0,91.23,49.1,106.9,103.2,3.7,62.2,1.58,17.6,34.6,65.5,50.1,15.7,50.6,54.0,94.42,53.9
Phoenix Suns,105,Minnesota Timberwolves,108,0,108.6,102.6,6.0,66.3,1.7,19.0,30.8,70.2,50.5,15.8,51.0,55.3,93.64,53.3,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6
Chicago Bulls,113,New Jersey Nets,92,1,111.0,101.5,9.5,61.9,1.95,18.1,38.2,65.1,51.3,13.6,49.4,53.0,90.59,56.5,97.9,106.2,-8.3,60.8,1.33,16.2,34.0,64.7,48.2,17.1,45.3,49.1,95.15,45.0
Orlando Magic,93,Vancouver Grizzlies,95,0,94.7,106.5,-11.8,62.0,1.14,15.8,32.3,65.0,47.6,19.1,45.1,49.1,87.93,40.1,102.0,113.7,-11.6,65.3,1.65,18.7,32.1,62.8,47.0,16.1,48.6,51.6,88.82,43.2
Denver Nuggets,104,Washington Bullets,108,0,104.1,108.7,-4.6,68.0,1.64,18.4,31.4,67.6,49.5,15.8,48.5,53.0,92.34,46.9,105.7,102.1,3.6,64.8,1.63,19.1,31.7,66.5,49.2,16.7,51.2,54.3,93.43,54.0
Philadelphia 76ers,81,Atlanta Hawks,106,0,99.8,110.3,-10.4,56.0,1.06,14.5,37.7,67.4,51.9,19.2,45.0,50.1,95.21,41.6,109.2,100.6,8.6,54.0,1.33,15.4,34.2,64.6,50.0,16.0,50.5,54.9,89.23,55.2
Charlotte Hornets,82,Chicago Bulls,87,0,103.3,104.8,-1.5,63.3,1.48,17.8,34.0,64.0,49.1,17.1,48.4,52.2,88.89,49.0,111.0,101.5,9.5,61.9,1.95,18.1,38.2,65.1,51.3,13.6,49.4,53.0,90.59,56.5
Sacramento Kings,94,Los Angeles Clippers,106,0,102.2,102.0,0.2,56.9,1.38,15.8,36.6,67.8,51.7,16.1,46.2,50.7,92.46,49.2,104.1,108.6,-4.6,54.2,1.17,15.5,32.2,63.9,48.0,18.0,49.4,54.0,90.9,46.2
Toronto Raptors,88,Miami Heat,89,0,98.7,104.3,-5.6,59.0,1.19,15.5,35.0,65.8,50.4,18.2,46.4,50.4,89.86,45.5,104.1,96.9,7.2,54.7,1.13,14.7,35.4,67.3,51.5,17.9,48.1,52.6,85.93,52.8
New Jersey Nets,91,Milwaukee Bucks,101,0,97.9,106.2,-8.3,60.8,1.33,16.2,34.0,64.7,48.2,17.1,45.3,49.1,95.15,45.0,108.9,106.3,2.5,59.2,1.38,17.9,35.7,67.3,52.4,18.2,53.0,56.6,90.18,52.3
Cleveland Cavaliers,101,Minnesota Timberwolves,93,1,109.3,101.6,7.8,68.8,1.67,19.5,33.7,66.8,50.6,16.7,52.5,56.9,84.6,56.5,104.4,111.5,-7.2,64.3,1.43,17.2,35.8,62.6,48.8,17.1,47.1,52.5,91.2,45.6
Denver Nuggets,82,New York Knicks,89,0,104.1,108.7,-4.6,68.0,1.64,18.4,31.4,67.6,49.5,15.8,48.5,53.0,92.34,46.9,100.9,97.6,3.3,64.1,1.23,17.4,33.5,68.8,51.5,19.8,48.8,52.7,91.17,53.6
