Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Toronto Raptors,98,Charlotte Hornets,109,0,99.1,103.9,-4.8,53.5,0.95,14.0,35.0,65.5,49.5,20.2,46.9,51.3,92.93,45.0,105.4,105.3,0.1,69.4,1.58,19.0,30.9,66.2,48.9,17.0,50.6,54.6,88.96,51.4
Philadelphia 76ers,86,Chicago Bulls,115,0,98.6,101.4,-2.8,61.7,1.02,15.6,36.8,64.4,50.5,21.2,47.4,52.0,97.0,49.4,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7
Sacramento Kings,107,Dallas Mavericks,94,1,98.7,107.2,-8.5,59.2,1.22,16.2,31.5,64.7,48.3,18.1,47.1,51.4,91.31,44.3,100.5,105.7,-5.2,65.4,1.28,17.3,34.2,61.1,47.7,19.0,48.3,52.1,93.82,46.3
Miami Heat,97,Indiana Pacers,95,1,102.3,97.7,4.6,58.5,1.18,16.2,33.8,67.4,50.6,19.0,49.8,53.4,90.54,52.2,99.2,98.4,0.8,59.4,1.14,15.9,31.9,68.8,50.7,19.1,47.9,52.5,91.31,50.4
Utah Jazz,95,Los Angeles Clippers,90,1,108.3,99.1,9.2,69.2,1.68,19.4,31.9,68.4,51.2,16.5,50.1,55.1,91.8,59.6,96.9,100.0,-3.1,53.5,1.02,14.0,36.3,65.4,50.2,18.8,44.3,49.0,90.88,45.6
Boston Celtics,102,Milwaukee Bucks,124,0,98.4,105.0,-6.6,57.2,1.15,15.6,32.5,67.4,49.3,18.5,46.6,51.0,96.25,43.7,104.3,101.6,2.7,50.1,1.2,14.4,34.0,68.8,51.6,16.2,48.0,53.0,91.5,51.5
Houston Rockets,110,Phoenix Suns,95,1,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6,97.6,105.8,-8.2,61.4,1.38,16.6,30.6,64.2,46.9,16.6,45.2,49.6,95.07,43.7
Portland Trail Blazers,93,Seattle SuperSonics,104,0,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1,108.6,100.1,8.5,65.3,1.51,18.2,32.7,64.7,49.2,16.9,51.6,56.1,93.44,56.5
Cleveland Cavaliers,98,Washington Bullets,96,1,101.3,94.6,6.7,60.9,1.36,17.1,31.8,68.9,50.3,17.5,49.6,52.6,86.25,53.9,99.7,100.9,-1.3,58.1,1.44,16.4,31.1,65.4,47.8,15.8,47.4,50.6,92.85,50.5
Minnesota Timberwolves,85,Los Angeles Lakers,91,0,97.6,100.3,-2.6,58.2,1.18,15.5,32.8,64.5,48.5,17.9,45.6,50.4,92.62,47.7,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3
Charlotte Hornets,86,New York Knicks,113,0,105.4,105.3,0.1,69.4,1.58,19.0,30.9,66.2,48.9,17.0,50.6,54.6,88.96,51.4,103.4,99.7,3.7,62.4,1.06,16.9,35.7,70.0,53.6,22.2,51.5,56.4,93.41,53.6
Denver Nuggets,88,San Antonio Spurs,79,1,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1,98.6,106.6,-8.0,62.5,1.27,16.4,33.9,63.8,48.4,18.1,45.5,49.7,87.5,43.8
Golden State Warriors,105,Vancouver Grizzlies,95,1,105.2,111.7,-6.5,64.7,1.34,17.7,31.7,63.0,47.4,18.3,50.1,55.4,94.26,46.3,93.5,105.8,-12.3,65.8,1.37,17.0,29.6,58.9,43.6,17.2,44.8,48.2,90.45,41.1
Atlanta Hawks,94,Portland Trail Blazers,76,1,98.3,96.4,1.9,52.7,0.97,13.8,32.7,67.3,50.2,19.1,46.7,51.1,88.13,50.2,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1
Houston Rockets,75,Utah Jazz,72,1,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6,108.3,99.1,9.2,69.2,1.68,19.4,31.9,68.4,51.2,16.5,50.1,55.1,91.8,59.6
Vancouver Grizzlies,73,Chicago Bulls,96,0,93.5,105.8,-12.3,65.8,1.37,17.0,29.6,58.9,43.6,17.2,44.8,48.2,90.45,41.1,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7
San Antonio Spurs,74,Cleveland Cavaliers,68,1,98.6,106.6,-8.0,62.5,1.27,16.4,33.9,63.8,48.4,18.1,45.5,49.7,87.5,43.8,101.3,94.6,6.7,60.9,1.36,17.1,31.8,68.9,50.3,17.5,49.6,52.6,86.25,53.9
Los Angeles Clippers,82,Denver Nuggets,78,1,96.9,100.0,-3.1,53.5,1.02,14.0,36.3,65.4,50.2,18.8,44.3,49.0,90.88,45.6,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1
Portland Trail Blazers,111,Golden State Warriors,93,1,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1,105.2,111.7,-6.5,64.7,1.34,17.7,31.7,63.0,47.4,18.3,50.1,55.4,94.26,46.3
Los Angeles Lakers,98,New York Knicks,92,1,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3,103.4,99.7,3.7,62.4,1.06,16.9,35.7,70.0,53.6,22.2,51.5,56.4,93.41,53.6
Detroit Pistons,83,Philadelphia 76ers,81,1,107.0,100.2,6.8,51.3,1.13,14.4,32.5,67.5,50.3,17.4,50.0,54.8,85.51,52.2,98.6,101.4,-2.8,61.7,1.02,15.6,36.8,64.4,50.5,21.2,47.4,52.0,97.0,49.4
Minnesota Timberwolves,98,Phoenix Suns,95,1,97.6,100.3,-2.6,58.2,1.18,15.5,32.8,64.5,48.5,17.9,45.6,50.4,92.62,47.7,97.6,105.8,-8.2,61.4,1.38,16.6,30.6,64.2,46.9,16.6,45.2,49.6,95.07,43.7
Houston Rockets,102,Sacramento Kings,80,1,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6,98.7,107.2,-8.5,59.2,1.22,16.2,31.5,64.7,48.3,18.1,47.1,51.4,91.31,44.3
Atlanta Hawks,117,Seattle SuperSonics,95,1,98.3,96.4,1.9,52.7,0.97,13.8,32.7,67.3,50.2,19.1,46.7,51.1,88.13,50.2,108.6,100.1,8.5,65.3,1.51,18.2,32.7,64.7,49.2,16.9,51.6,56.1,93.44,56.5
Dallas Mavericks,96,Toronto Raptors,100,0,100.5,105.7,-5.2,65.4,1.28,17.3,34.2,61.1,47.7,19.0,48.3,52.1,93.82,46.3,99.1,103.9,-4.8,53.5,0.95,14.0,35.0,65.5,49.5,20.2,46.9,51.3,92.93,45.0
Indiana Pacers,84,Boston Celtics,94,0,99.2,98.4,0.8,59.4,1.14,15.9,31.9,68.8,50.7,19.1,47.9,52.5,91.31,50.4,98.4,105.0,-6.6,57.2,1.15,15.6,32.5,67.4,49.3,18.5,46.6,51.0,96.25,43.7
Los Angeles Lakers,78,Charlotte Hornets,88,0,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3,105.4,105.3,0.1,69.4,1.58,19.0,30.9,66.2,48.9,17.0,50.6,54.6,88.96,51.4
Dallas Mavericks,84,Detroit Pistons,103,0,100.5,105.7,-5.2,65.4,1.28,17.3,34.2,61.1,47.7,19.0,48.3,52.1,93.82,46.3,107.0,100.2,6.8,51.3,1.13,14.4,32.5,67.5,50.3,17.4,50.0,54.8,85.51,52.2
Chicago Bulls,106,Miami Heat,100,1,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7,102.3,97.7,4.6,58.5,1.18,16.2,33.8,67.4,50.6,19.0,49.8,53.4,90.54,52.2
Vancouver Grizzlies,89,Milwaukee Bucks,105,0,93.5,105.8,-12.3,65.8,1.37,17.0,29.6,58.9,43.6,17.2,44.8,48.2,90.45,41.1,104.3,101.6,2.7,50.1,1.2,14.4,34.0,68.8,51.6,16.2,48.0,53.0,91.5,51.5
San Antonio Spurs,86,Washington Bullets,96,0,98.6,106.6,-8.0,62.5,1.27,16.4,33.9,63.8,48.4,18.1,45.5,49.7,87.5,43.8,99.7,100.9,-1.3,58.1,1.44,16.4,31.1,65.4,47.8,15.8,47.4,50.6,92.85,50.5
Houston Rockets,110,Denver Nuggets,108,1,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1
New York Knicks,105,Golden State Warriors,100,1,103.4,99.7,3.7,62.4,1.06,16.9,35.7,70.0,53.6,22.2,51.5,56.4,93.41,53.6,105.2,111.7,-6.5,64.7,1.34,17.7,31.7,63.0,47.4,18.3,50.1,55.4,94.26,46.3
Orlando Magic,108,New Jersey Nets,95,1,99.7,98.4,1.3,55.5,1.05,14.5,39.9,65.4,52.2,19.5,45.4,49.5,89.54,49.6,96.7,102.7,-5.9,57.4,1.01,13.8,40.2,64.4,51.6,19.4,42.5,47.9,96.37,44.7
Seattle SuperSonics,103,Phoenix Suns,98,1,108.6,100.1,8.5,65.3,1.51,18.2,32.7,64.7,49.2,16.9,51.6,56.1,93.44,56.5,97.6,105.8,-8.2,61.4,1.38,16.6,30.6,64.2,46.9,16.6,45.2,49.6,95.07,43.7
Minnesota Timberwolves,94,Portland Trail Blazers,95,0,97.6,100.3,-2.6,58.2,1.18,15.5,32.8,64.5,48.5,17.9,45.6,50.4,92.62,47.7,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1
Atlanta Hawks,91,Sacramento Kings,87,1,98.3,96.4,1.9,52.7,0.97,13.8,32.7,67.3,50.2,19.1,46.7,51.1,88.13,50.2,98.7,107.2,-8.5,59.2,1.22,16.2,31.5,64.7,48.3,18.1,47.1,51.4,91.31,44.3
Philadelphia 76ers,115,Boston Celtics,105,1,98.6,101.4,-2.8,61.7,1.02,15.6,36.8,64.4,50.5,21.2,47.4,52.0,97.0,49.4,98.4,105.0,-6.6,57.2,1.15,15.6,32.5,67.4,49.3,18.5,46.6,51.0,96.25,43.7
Vancouver Grizzlies,72,Cleveland Cavaliers,88,0,93.5,105.8,-12.3,65.8,1.37,17.0,29.6,58.9,43.6,17.2,44.8,48.2,90.45,41.1,101.3,94.6,6.7,60.9,1.36,17.1,31.8,68.9,50.3,17.5,49.6,52.6,86.25,53.9
Golden State Warriors,91,Denver Nuggets,94,0,105.2,111.7,-6.5,64.7,1.34,17.7,31.7,63.0,47.4,18.3,50.1,55.4,94.26,46.3,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1
Chicago Bulls,98,Detroit Pistons,80,1,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7,107.0,100.2,6.8,51.3,1.13,14.4,32.5,67.5,50.3,17.4,50.0,54.8,85.51,52.2
New York Knicks,88,Los Angeles Clippers,81,1,103.4,99.7,3.7,62.4,1.06,16.9,35.7,70.0,53.6,22.2,51.5,56.4,93.41,53.6,96.9,100.0,-3.1,53.5,1.02,14.0,36.3,65.4,50.2,18.8,44.3,49.0,90.88,45.6
Milwaukee Bucks,89,Miami Heat,101,0,104.3,101.6,2.7,50.1,1.2,14.4,34.0,68.8,51.6,16.2,48.0,53.0,91.5,51.5,102.3,97.7,4.6,58.5,1.18,16.2,33.8,67.4,50.6,19.0,49.8,53.4,90.54,52.2
New Jersey Nets,82,Orlando Magic,86,0,96.7,102.7,-5.9,57.4,1.01,13.8,40.2,64.4,51.6,19.4,42.5,47.9,96.37,44.7,99.7,98.4,1.3,55.5,1.05,14.5,39.9,65.4,52.2,19.5,45.4,49.5,89.54,49.6
Seattle SuperSonics,87,San Antonio Spurs,75,1,108.6,100.1,8.5,65.3,1.51,18.2,32.7,64.7,49.2,16.9,51.6,56.1,93.44,56.5,98.6,106.6,-8.0,62.5,1.27,16.4,33.9,63.8,48.4,18.1,45.5,49.7,87.5,43.8
Los Angeles Lakers,92,Toronto Raptors,93,0,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3,99.1,103.9,-4.8,53.5,0.95,14.0,35.0,65.5,49.5,20.2,46.9,51.3,92.93,45.0
Charlotte Hornets,102,Washington Bullets,87,1,105.4,105.3,0.1,69.4,1.58,19.0,30.9,66.2,48.9,17.0,50.6,54.6,88.96,51.4,99.7,100.9,-1.3,58.1,1.44,16.4,31.1,65.4,47.8,15.8,47.4,50.6,92.85,50.5
Milwaukee Bucks,100,Charlotte Hornets,98,1,104.3,101.6,2.7,50.1,1.2,14.4,34.0,68.8,51.6,16.2,48.0,53.0,91.5,51.5,105.4,105.3,0.1,69.4,1.58,19.0,30.9,66.2,48.9,17.0,50.6,54.6,88.96,51.4
Boston Celtics,92,Chicago Bulls,104,0,98.4,105.0,-6.6,57.2,1.15,15.6,32.5,67.4,49.3,18.5,46.6,51.0,96.25,43.7,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7
Miami Heat,91,Dallas Mavericks,84,1,102.3,97.7,4.6,58.5,1.18,16.2,33.8,67.4,50.6,19.0,49.8,53.4,90.54,52.2,100.5,105.7,-5.2,65.4,1.28,17.3,34.2,61.1,47.7,19.0,48.3,52.1,93.82,46.3
Utah Jazz,85,Houston Rockets,91,0,108.3,99.1,9.2,69.2,1.68,19.4,31.9,68.4,51.2,16.5,50.1,55.1,91.8,59.6,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6
Washington Bullets,100,Indiana Pacers,103,0,99.7,100.9,-1.3,58.1,1.44,16.4,31.1,65.4,47.8,15.8,47.4,50.6,92.85,50.5,99.2,98.4,0.8,59.4,1.14,15.9,31.9,68.8,50.7,19.1,47.9,52.5,91.31,50.4
Phoenix Suns,95,Philadelphia 76ers,112,0,97.6,105.8,-8.2,61.4,1.38,16.6,30.6,64.2,46.9,16.6,45.2,49.6,95.07,43.7,98.6,101.4,-2.8,61.7,1.02,15.6,36.8,64.4,50.5,21.2,47.4,52.0,97.0,49.4
Portland Trail Blazers,102,Sacramento Kings,103,0,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1,98.7,107.2,-8.5,59.2,1.22,16.2,31.5,64.7,48.3,18.1,47.1,51.4,91.31,44.3
Denver Nuggets,86,Cleveland Cavaliers,101,0,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1,101.3,94.6,6.7,60.9,1.36,17.1,31.8,68.9,50.3,17.5,49.6,52.6,86.25,53.9
Minnesota Timberwolves,70,Los Angeles Clippers,81,0,97.6,100.3,-2.6,58.2,1.18,15.5,32.8,64.5,48.5,17.9,45.6,50.4,92.62,47.7,96.9,100.0,-3.1,53.5,1.02,14.0,36.3,65.4,50.2,18.8,44.3,49.0,90.88,45.6
Atlanta Hawks,85,Los Angeles Lakers,92,0,98.3,96.4,1.9,52.7,0.97,13.8,32.7,67.3,50.2,19.1,46.7,51.1,88.13,50.2,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3
San Antonio Spurs,81,Portland Trail Blazers,94,0,98.6,106.6,-8.0,62.5,1.27,16.4,33.9,63.8,48.4,18.1,45.5,49.7,87.5,43.8,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1
New York Knicks,101,Vancouver Grizzlies,82,1,103.4,99.7,3.7,62.4,1.06,16.9,35.7,70.0,53.6,22.2,51.5,56.4,93.41,53.6,93.5,105.8,-12.3,65.8,1.37,17.0,29.6,58.9,43.6,17.2,44.8,48.2,90.45,41.1
Phoenix Suns,79,Chicago Bulls,97,0,97.6,105.8,-8.2,61.4,1.38,16.6,30.6,64.2,46.9,16.6,45.2,49.6,95.07,43.7,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7
Seattle SuperSonics,110,Sacramento Kings,94,1,108.6,100.1,8.5,65.3,1.51,18.2,32.7,64.7,49.2,16.9,51.6,56.1,93.44,56.5,98.7,107.2,-8.5,59.2,1.22,16.2,31.5,64.7,48.3,18.1,47.1,51.4,91.31,44.3
Denver Nuggets,104,Toronto Raptors,93,1,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1,99.1,103.9,-4.8,53.5,0.95,14.0,35.0,65.5,49.5,20.2,46.9,51.3,92.93,45.0
Cleveland Cavaliers,83,Atlanta Hawks,87,0,101.3,94.6,6.7,60.9,1.36,17.1,31.8,68.9,50.3,17.5,49.6,52.6,86.25,53.9,98.3,96.4,1.9,52.7,0.97,13.8,32.7,67.3,50.2,19.1,46.7,51.1,88.13,50.2
Indiana Pacers,82,Dallas Mavericks,103,0,99.2,98.4,0.8,59.4,1.14,15.9,31.9,68.8,50.7,19.1,47.9,52.5,91.31,50.4,100.5,105.7,-5.2,65.4,1.28,17.3,34.2,61.1,47.7,19.0,48.3,52.1,93.82,46.3
Los Angeles Lakers,126,Houston Rockets,115,1,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6
Charlotte Hornets,97,Miami Heat,105,0,105.4,105.3,0.1,69.4,1.58,19.0,30.9,66.2,48.9,17.0,50.6,54.6,88.96,51.4,102.3,97.7,4.6,58.5,1.18,16.2,33.8,67.4,50.6,19.0,49.8,53.4,90.54,52.2
Phoenix Suns,89,Milwaukee Bucks,99,0,97.6,105.8,-8.2,61.4,1.38,16.6,30.6,64.2,46.9,16.6,45.2,49.6,95.07,43.7,104.3,101.6,2.7,50.1,1.2,14.4,34.0,68.8,51.6,16.2,48.0,53.0,91.5,51.5
Portland Trail Blazers,97,Minnesota Timberwolves,100,0,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1,97.6,100.3,-2.6,58.2,1.18,15.5,32.8,64.5,48.5,17.9,45.6,50.4,92.62,47.7
Philadelphia 76ers,101,New York Knicks,97,1,98.6,101.4,-2.8,61.7,1.02,15.6,36.8,64.4,50.5,21.2,47.4,52.0,97.0,49.4,103.4,99.7,3.7,62.4,1.06,16.9,35.7,70.0,53.6,22.2,51.5,56.4,93.41,53.6
Golden State Warriors,102,Seattle SuperSonics,121,0,105.2,111.7,-6.5,64.7,1.34,17.7,31.7,63.0,47.4,18.3,50.1,55.4,94.26,46.3,108.6,100.1,8.5,65.3,1.51,18.2,32.7,64.7,49.2,16.9,51.6,56.1,93.44,56.5
Los Angeles Clippers,99,Vancouver Grizzlies,92,1,96.9,100.0,-3.1,53.5,1.02,14.0,36.3,65.4,50.2,18.8,44.3,49.0,90.88,45.6,93.5,105.8,-12.3,65.8,1.37,17.0,29.6,58.9,43.6,17.2,44.8,48.2,90.45,41.1
Detroit Pistons,92,Washington Bullets,79,1,107.0,100.2,6.8,51.3,1.13,14.4,32.5,67.5,50.3,17.4,50.0,54.8,85.51,52.2,99.7,100.9,-1.3,58.1,1.44,16.4,31.1,65.4,47.8,15.8,47.4,50.6,92.85,50.5
Atlanta Hawks,85,Boston Celtics,103,0,98.3,96.4,1.9,52.7,0.97,13.8,32.7,67.3,50.2,19.1,46.7,51.1,88.13,50.2,98.4,105.0,-6.6,57.2,1.15,15.6,32.5,67.4,49.3,18.5,46.6,51.0,96.25,43.7
Miami Heat,71,Chicago Bulls,103,0,102.3,97.7,4.6,58.5,1.18,16.2,33.8,67.4,50.6,19.0,49.8,53.4,90.54,52.2,110.5,93.3,17.1,64.3,1.83,18.9,34.2,69.5,52.5,14.9,50.9,54.6,93.75,63.7
Portland Trail Blazers,70,Cleveland Cavaliers,81,0,105.4,98.7,6.7,58.1,1.13,15.8,39.9,69.4,55.2,19.7,50.1,54.5,91.03,56.1,101.3,94.6,6.7,60.9,1.36,17.1,31.8,68.9,50.3,17.5,49.6,52.6,86.25,53.9
Denver Nuggets,94,Detroit Pistons,95,0,96.6,102.0,-5.4,66.6,1.1,16.5,33.8,67.1,50.7,20.9,46.6,51.8,95.11,47.1,107.0,100.2,6.8,51.3,1.13,14.4,32.5,67.5,50.3,17.4,50.0,54.8,85.51,52.2
Washington Bullets,106,New Jersey Nets,91,1,99.7,100.9,-1.3,58.1,1.44,16.4,31.1,65.4,47.8,15.8,47.4,50.6,92.85,50.5,96.7,102.7,-5.9,57.4,1.01,13.8,40.2,64.4,51.6,19.4,42.5,47.9,96.37,44.7
Los Angeles Lakers,83,San Antonio Spurs,95,0,104.1,102.1,2.0,64.0,1.31,17.6,33.4,66.4,50.3,18.8,51.1,54.3,90.94,51.3,98.6,106.6,-8.0,62.5,1.27,16.4,33.9,63.8,48.4,18.1,45.5,49.7,87.5,43.8
Philadelphia 76ers,98,Toronto Raptors,110,0,98.6,101.4,-2.8,61.7,1.02,15.6,36.8,64.4,50.5,21.2,47.4,52.0,97.0,49.4,99.1,103.9,-4.8,53.5,0.95,14.0,35.0,65.5,49.5,20.2,46.9,51.3,92.93,45.0
Sacramento Kings,74,Utah Jazz,105,0,98.7,107.2,-8.5,59.2,1.22,16.2,31.5,64.7,48.3,18.1,47.1,51.4,91.31,44.3,108.3,99.1,9.2,69.2,1.68,19.4,31.9,68.4,51.2,16.5,50.1,55.1,91.8,59.6
Milwaukee Bucks,86,Golden State Warriors,95,0,104.3,101.6,2.7,50.1,1.2,14.4,34.0,68.8,51.6,16.2,48.0,53.0,91.5,51.5,105.2,111.7,-6.5,64.7,1.34,17.7,31.7,63.0,47.4,18.3,50.1,55.4,94.26,46.3
Indiana Pacers,88,Houston Rockets,90,0,99.2,98.4,0.8,59.4,1.14,15.9,31.9,68.8,50.7,19.1,47.9,52.5,91.31,50.4,108.9,99.6,9.3,66.0,1.28,17.7,37.6,69.5,54.0,19.8,51.5,56.2,93.19,56.6
