Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Cleveland Cavaliers,82,New York Knicks,90,0,97.7,102.8,-5.1,60.4,1.34,16.2,28.6,65.7,46.2,16.6,46.6,50.4,83.39,45.6,104.9,100.0,4.9,61.0,1.4,17.3,30.0,68.8,50.8,17.0,50.8,55.1,89.71,56.4
Seattle SuperSonics,109,Orlando Magic,101,1,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4
Philadelphia 76ers,95,Portland Trail Blazers,112,0,106.2,110.4,-4.2,56.5,1.34,15.7,35.3,67.4,50.8,16.4,47.7,53.2,97.25,46.6,109.3,97.7,11.6,59.0,1.34,17.4,32.0,69.5,52.0,18.0,54.2,57.5,93.4,57.3
Utah Jazz,93,Vancouver Grizzlies,86,1,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7,99.0,111.3,-12.2,63.9,1.29,17.1,33.5,60.3,47.1,18.6,46.8,51.0,87.84,42.8
Milwaukee Bucks,90,Chicago Bulls,108,0,101.9,110.2,-8.3,56.0,1.24,16.0,32.2,67.8,49.4,17.6,48.2,52.5,91.3,42.1,112.7,100.6,12.1,69.0,1.92,19.7,41.3,65.2,53.6,15.6,49.6,53.9,90.97,59.7
Utah Jazz,111,Golden State Warriors,104,1,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2
New Jersey Nets,95,Sacramento Kings,108,0,105.5,108.9,-3.4,54.7,1.26,15.4,39.4,63.8,51.4,17.5,47.2,51.5,94.83,46.4,103.2,108.0,-4.8,58.5,1.12,16.2,34.4,65.9,50.4,20.0,50.2,54.7,91.93,46.1
Boston Celtics,107,Toronto Raptors,103,1,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1,104.1,108.4,-4.3,61.6,1.43,16.9,35.9,68.2,51.0,16.8,48.4,51.8,91.09,46.0
Cleveland Cavaliers,88,Atlanta Hawks,93,0,97.7,102.8,-5.1,60.4,1.34,16.2,28.6,65.7,46.2,16.6,46.6,50.4,83.39,45.6,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9
San Antonio Spurs,98,Charlotte Hornets,105,0,103.6,113.1,-9.5,55.9,1.3,15.9,34.8,64.3,49.4,17.0,47.8,52.2,88.92,43.9,109.5,106.5,3.0,70.0,1.8,19.9,27.1,68.0,49.0,15.4,53.7,58.2,88.96,54.6
Los Angeles Lakers,102,Dallas Mavericks,92,1,106.0,102.4,3.6,57.6,1.51,15.7,35.4,64.1,49.5,14.5,47.5,52.1,92.34,52.4,95.7,105.0,-9.4,57.8,1.18,15.2,34.2,64.4,49.0,17.9,44.1,48.5,87.49,43.0
Miami Heat,108,Detroit Pistons,99,1,106.5,101.0,5.4,62.4,1.54,17.4,30.4,69.3,49.3,15.6,50.7,54.4,89.03,52.6,106.8,105.5,1.3,57.0,1.64,16.5,26.0,70.6,48.3,13.4,50.7,54.9,87.23,50.1
Boston Celtics,95,Indiana Pacers,98,0,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1,110.3,107.9,2.4,64.7,1.5,18.5,35.7,66.7,51.4,17.6,52.7,56.5,89.25,49.7
Houston Rockets,113,Los Angeles Clippers,109,1,108.1,100.9,7.2,70.5,1.82,20.7,28.8,69.8,50.7,16.1,53.1,56.7,92.36,56.2,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6
Milwaukee Bucks,86,New York Knicks,93,0,101.9,110.2,-8.3,56.0,1.24,16.0,32.2,67.8,49.4,17.6,48.2,52.5,91.3,42.1,104.9,100.0,4.9,61.0,1.4,17.3,30.0,68.8,50.8,17.0,50.8,55.1,89.71,56.4
Washington Bullets,107,Philadelphia 76ers,106,1,108.2,101.7,6.5,57.8,1.36,17.3,36.6,67.8,52.6,17.9,52.0,55.5,93.29,56.3,106.2,110.4,-4.2,56.5,1.34,15.7,35.3,67.4,50.8,16.4,47.7,53.2,97.25,46.6
New Jersey Nets,118,Portland Trail Blazers,123,0,105.5,108.9,-3.4,54.7,1.26,15.4,39.4,63.8,51.4,17.5,47.2,51.5,94.83,46.4,109.3,97.7,11.6,59.0,1.34,17.4,32.0,69.5,52.0,18.0,54.2,57.5,93.4,57.3
Orlando Magic,101,Seattle SuperSonics,89,1,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8
San Antonio Spurs,69,Chicago Bulls,111,0,103.6,113.1,-9.5,55.9,1.3,15.9,34.8,64.3,49.4,17.0,47.8,52.2,88.92,43.9,112.7,100.6,12.1,69.0,1.92,19.7,41.3,65.2,53.6,15.6,49.6,53.9,90.97,59.7
Indiana Pacers,78,Cleveland Cavaliers,85,0,110.3,107.9,2.4,64.7,1.5,18.5,35.7,66.7,51.4,17.6,52.7,56.5,89.25,49.7,97.7,102.8,-5.1,60.4,1.34,16.2,28.6,65.7,46.2,16.6,46.6,50.4,83.39,45.6
Houston Rockets,90,Golden State Warriors,85,1,108.1,100.9,7.2,70.5,1.82,20.7,28.8,69.8,50.7,16.1,53.1,56.7,92.36,56.2,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2
Detroit Pistons,92,Minnesota Timberwolves,88,1,106.8,105.5,1.3,57.0,1.64,16.5,26.0,70.6,48.3,13.4,50.7,54.9,87.23,50.1,107.8,111.2,-3.4,67.8,1.93,19.2,31.0,67.8,49.3,14.0,50.1,54.7,92.13,50.2
Portland Trail Blazers,121,Phoenix Suns,99,1,109.3,97.7,11.6,59.0,1.34,17.4,32.0,69.5,52.0,18.0,54.2,57.5,93.4,57.3,113.8,106.2,7.6,70.6,2.0,20.4,28.1,66.9,48.2,14.4,53.7,58.5,95.18,55.0
Denver Nuggets,100,Sacramento Kings,105,0,105.0,113.3,-8.3,61.6,1.36,16.4,29.2,68.4,48.3,16.6,49.3,54.0,93.63,43.2,103.2,108.0,-4.8,58.5,1.12,16.2,34.4,65.9,50.4,20.0,50.2,54.7,91.93,46.1
New York Knicks,100,Toronto Raptors,94,1,104.9,100.0,4.9,61.0,1.4,17.3,30.0,68.8,50.8,17.0,50.8,55.1,89.71,56.4,104.1,108.4,-4.3,61.6,1.43,16.9,35.9,68.2,51.0,16.8,48.4,51.8,91.09,46.0
Dallas Mavericks,65,Utah Jazz,96,0,95.7,105.0,-9.4,57.8,1.18,15.2,34.2,64.4,49.0,17.9,44.1,48.5,87.49,43.0,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7
Boston Celtics,121,Charlotte Hornets,122,0,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1,109.5,106.5,3.0,70.0,1.8,19.9,27.1,68.0,49.0,15.4,53.7,58.2,88.96,54.6
Orlando Magic,94,Los Angeles Clippers,93,1,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6
Washington Bullets,99,Miami Heat,95,1,108.2,101.7,6.5,57.8,1.36,17.3,36.6,67.8,52.6,17.9,52.0,55.5,93.29,56.3,106.5,101.0,5.4,62.4,1.54,17.4,30.4,69.3,49.3,15.6,50.7,54.4,89.03,52.6
Atlanta Hawks,117,Philadelphia 76ers,104,1,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9,106.2,110.4,-4.2,56.5,1.34,15.7,35.3,67.4,50.8,16.4,47.7,53.2,97.25,46.6
New Jersey Nets,102,Vancouver Grizzlies,96,1,105.5,108.9,-3.4,54.7,1.26,15.4,39.4,63.8,51.4,17.5,47.2,51.5,94.83,46.4,99.0,111.3,-12.2,63.9,1.29,17.1,33.5,60.3,47.1,18.6,46.8,51.0,87.84,42.8
Milwaukee Bucks,80,Atlanta Hawks,90,0,101.9,110.2,-8.3,56.0,1.24,16.0,32.2,67.8,49.4,17.6,48.2,52.5,91.3,42.1,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9
New York Knicks,113,Boston Celtics,102,1,104.9,100.0,4.9,61.0,1.4,17.3,30.0,68.8,50.8,17.0,50.8,55.1,89.71,56.4,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1
Indiana Pacers,96,Chicago Bulls,104,0,110.3,107.9,2.4,64.7,1.5,18.5,35.7,66.7,51.4,17.6,52.7,56.5,89.25,49.7,112.7,100.6,12.1,69.0,1.92,19.7,41.3,65.2,53.6,15.6,49.6,53.9,90.97,59.7
Orlando Magic,101,Golden State Warriors,108,0,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2
Houston Rockets,111,Los Angeles Lakers,90,1,108.1,100.9,7.2,70.5,1.82,20.7,28.8,69.8,50.7,16.1,53.1,56.7,92.36,56.2,106.0,102.4,3.6,57.6,1.51,15.7,35.4,64.1,49.5,14.5,47.5,52.1,92.34,52.4
Denver Nuggets,83,Minnesota Timberwolves,96,0,105.0,113.3,-8.3,61.6,1.36,16.4,29.2,68.4,48.3,16.6,49.3,54.0,93.63,43.2,107.8,111.2,-3.4,67.8,1.93,19.2,31.0,67.8,49.3,14.0,50.1,54.7,92.13,50.2
Sacramento Kings,87,Phoenix Suns,104,0,103.2,108.0,-4.8,58.5,1.12,16.2,34.4,65.9,50.4,20.0,50.2,54.7,91.93,46.1,113.8,106.2,7.6,70.6,2.0,20.4,28.1,66.9,48.2,14.4,53.7,58.5,95.18,55.0
Dallas Mavericks,69,Portland Trail Blazers,80,0,95.7,105.0,-9.4,57.8,1.18,15.2,34.2,64.4,49.0,17.9,44.1,48.5,87.49,43.0,109.3,97.7,11.6,59.0,1.34,17.4,32.0,69.5,52.0,18.0,54.2,57.5,93.4,57.3
New Jersey Nets,90,Seattle SuperSonics,109,0,105.5,108.9,-3.4,54.7,1.26,15.4,39.4,63.8,51.4,17.5,47.2,51.5,94.83,46.4,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8
San Antonio Spurs,106,Toronto Raptors,103,1,103.6,113.1,-9.5,55.9,1.3,15.9,34.8,64.3,49.4,17.0,47.8,52.2,88.92,43.9,104.1,108.4,-4.3,61.6,1.43,16.9,35.9,68.2,51.0,16.8,48.4,51.8,91.09,46.0
Detroit Pistons,88,Utah Jazz,95,0,106.8,105.5,1.3,57.0,1.64,16.5,26.0,70.6,48.3,13.4,50.7,54.9,87.23,50.1,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7
Miami Heat,108,Washington Bullets,105,1,106.5,101.0,5.4,62.4,1.54,17.4,30.4,69.3,49.3,15.6,50.7,54.4,89.03,52.6,108.2,101.7,6.5,57.8,1.36,17.3,36.6,67.8,52.6,17.9,52.0,55.5,93.29,56.3
Milwaukee Bucks,90,Cleveland Cavaliers,82,1,101.9,110.2,-8.3,56.0,1.24,16.0,32.2,67.8,49.4,17.6,48.2,52.5,91.3,42.1,97.7,102.8,-5.1,60.4,1.34,16.2,28.6,65.7,46.2,16.6,46.6,50.4,83.39,45.6
San Antonio Spurs,102,Indiana Pacers,98,1,103.6,113.1,-9.5,55.9,1.3,15.9,34.8,64.3,49.4,17.0,47.8,52.2,88.92,43.9,110.3,107.9,2.4,64.7,1.5,18.5,35.7,66.7,51.4,17.6,52.7,56.5,89.25,49.7
Detroit Pistons,91,Los Angeles Clippers,85,1,106.8,105.5,1.3,57.0,1.64,16.5,26.0,70.6,48.3,13.4,50.7,54.9,87.23,50.1,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6
Atlanta Hawks,114,Boston Celtics,90,1,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1
Miami Heat,76,Charlotte Hornets,82,0,106.5,101.0,5.4,62.4,1.54,17.4,30.4,69.3,49.3,15.6,50.7,54.4,89.03,52.6,109.5,106.5,3.0,70.0,1.8,19.9,27.1,68.0,49.0,15.4,53.7,58.2,88.96,54.6
Houston Rockets,88,Dallas Mavericks,83,1,108.1,100.9,7.2,70.5,1.82,20.7,28.8,69.8,50.7,16.1,53.1,56.7,92.36,56.2,95.7,105.0,-9.4,57.8,1.18,15.2,34.2,64.4,49.0,17.9,44.1,48.5,87.49,43.0
Sacramento Kings,98,Golden State Warriors,102,0,103.2,108.0,-4.8,58.5,1.12,16.2,34.4,65.9,50.4,20.0,50.2,54.7,91.93,46.1,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2
New Jersey Nets,105,Los Angeles Lakers,115,0,105.5,108.9,-3.4,54.7,1.26,15.4,39.4,63.8,51.4,17.5,47.2,51.5,94.83,46.4,106.0,102.4,3.6,57.6,1.51,15.7,35.4,64.1,49.5,14.5,47.5,52.1,92.34,52.4
Utah Jazz,115,Minnesota Timberwolves,106,1,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7,107.8,111.2,-3.4,67.8,1.93,19.2,31.0,67.8,49.3,14.0,50.1,54.7,92.13,50.2
Chicago Bulls,93,New York Knicks,97,0,112.7,100.6,12.1,69.0,1.92,19.7,41.3,65.2,53.6,15.6,49.6,53.9,90.97,59.7,104.9,100.0,4.9,61.0,1.4,17.3,30.0,68.8,50.8,17.0,50.8,55.1,89.71,56.4
Orlando Magic,85,Phoenix Suns,121,0,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4,113.8,106.2,7.6,70.6,2.0,20.4,28.1,66.9,48.2,14.4,53.7,58.5,95.18,55.0
Seattle SuperSonics,93,Portland Trail Blazers,103,0,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8,109.3,97.7,11.6,59.0,1.34,17.4,32.0,69.5,52.0,18.0,54.2,57.5,93.4,57.3
Vancouver Grizzlies,77,Toronto Raptors,81,0,99.0,111.3,-12.2,63.9,1.29,17.1,33.5,60.3,47.1,18.6,46.8,51.0,87.84,42.8,104.1,108.4,-4.3,61.6,1.43,16.9,35.9,68.2,51.0,16.8,48.4,51.8,91.09,46.0
Philadelphia 76ers,99,Washington Bullets,93,1,106.2,110.4,-4.2,56.5,1.34,15.7,35.3,67.4,50.8,16.4,47.7,53.2,97.25,46.6,108.2,101.7,6.5,57.8,1.36,17.3,36.6,67.8,52.6,17.9,52.0,55.5,93.29,56.3
Golden State Warriors,106,Los Angeles Clippers,112,0,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6
Utah Jazz,99,Atlanta Hawks,106,0,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9
Chicago Bulls,117,Boston Celtics,106,1,112.7,100.6,12.1,69.0,1.92,19.7,41.3,65.2,53.6,15.6,49.6,53.9,90.97,59.7,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1
Vancouver Grizzlies,92,Charlotte Hornets,98,0,99.0,111.3,-12.2,63.9,1.29,17.1,33.5,60.3,47.1,18.6,46.8,51.0,87.84,42.8,109.5,106.5,3.0,70.0,1.8,19.9,27.1,68.0,49.0,15.4,53.7,58.2,88.96,54.6
New York Knicks,83,Dallas Mavericks,91,0,104.9,100.0,4.9,61.0,1.4,17.3,30.0,68.8,50.8,17.0,50.8,55.1,89.71,56.4,95.7,105.0,-9.4,57.8,1.18,15.2,34.2,64.4,49.0,17.9,44.1,48.5,87.49,43.0
Orlando Magic,96,Denver Nuggets,91,1,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4,105.0,113.3,-8.3,61.6,1.36,16.4,29.2,68.4,48.3,16.6,49.3,54.0,93.63,43.2
Miami Heat,108,Milwaukee Bucks,93,1,106.5,101.0,5.4,62.4,1.54,17.4,30.4,69.3,49.3,15.6,50.7,54.4,89.03,52.6,101.9,110.2,-8.3,56.0,1.24,16.0,32.2,67.8,49.4,17.6,48.2,52.5,91.3,42.1
Philadelphia 76ers,100,Minnesota Timberwolves,104,0,106.2,110.4,-4.2,56.5,1.34,15.7,35.3,67.4,50.8,16.4,47.7,53.2,97.25,46.6,107.8,111.2,-3.4,67.8,1.93,19.2,31.0,67.8,49.3,14.0,50.1,54.7,92.13,50.2
Toronto Raptors,105,Phoenix Suns,101,1,104.1,108.4,-4.3,61.6,1.43,16.9,35.9,68.2,51.0,16.8,48.4,51.8,91.09,46.0,113.8,106.2,7.6,70.6,2.0,20.4,28.1,66.9,48.2,14.4,53.7,58.5,95.18,55.0
Los Angeles Clippers,105,Portland Trail Blazers,109,0,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6,109.3,97.7,11.6,59.0,1.34,17.4,32.0,69.5,52.0,18.0,54.2,57.5,93.4,57.3
Cleveland Cavaliers,88,Sacramento Kings,85,1,97.7,102.8,-5.1,60.4,1.34,16.2,28.6,65.7,46.2,16.6,46.6,50.4,83.39,45.6,103.2,108.0,-4.8,58.5,1.12,16.2,34.4,65.9,50.4,20.0,50.2,54.7,91.93,46.1
Houston Rockets,103,San Antonio Spurs,79,1,108.1,100.9,7.2,70.5,1.82,20.7,28.8,69.8,50.7,16.1,53.1,56.7,92.36,56.2,103.6,113.1,-9.5,55.9,1.3,15.9,34.8,64.3,49.4,17.0,47.8,52.2,88.92,43.9
Detroit Pistons,80,Seattle SuperSonics,93,0,106.8,105.5,1.3,57.0,1.64,16.5,26.0,70.6,48.3,13.4,50.7,54.9,87.23,50.1,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8
Orlando Magic,96,Houston Rockets,95,1,108.9,108.4,0.6,55.6,1.53,16.3,30.2,66.7,47.8,14.6,50.6,54.8,89.76,48.4,108.1,100.9,7.2,70.5,1.82,20.7,28.8,69.8,50.7,16.1,53.1,56.7,92.36,56.2
Atlanta Hawks,82,Indiana Pacers,92,0,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9,110.3,107.9,2.4,64.7,1.5,18.5,35.7,66.7,51.4,17.6,52.7,56.5,89.25,49.7
Golden State Warriors,101,Los Angeles Lakers,109,0,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2,106.0,102.4,3.6,57.6,1.51,15.7,35.4,64.1,49.5,14.5,47.5,52.1,92.34,52.4
Utah Jazz,117,New Jersey Nets,102,1,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7,105.5,108.9,-3.4,54.7,1.26,15.4,39.4,63.8,51.4,17.5,47.2,51.5,94.83,46.4
Chicago Bulls,108,Philadelphia 76ers,104,1,112.7,100.6,12.1,69.0,1.92,19.7,41.3,65.2,53.6,15.6,49.6,53.9,90.97,59.7,106.2,110.4,-4.2,56.5,1.34,15.7,35.3,67.4,50.8,16.4,47.7,53.2,97.25,46.6
Vancouver Grizzlies,82,Washington Bullets,104,0,99.0,111.3,-12.2,63.9,1.29,17.1,33.5,60.3,47.1,18.6,46.8,51.0,87.84,42.8,108.2,101.7,6.5,57.8,1.36,17.3,36.6,67.8,52.6,17.9,52.0,55.5,93.29,56.3
Boston Celtics,107,Dallas Mavericks,109,0,104.9,113.0,-8.0,59.5,1.4,16.0,33.5,64.9,48.2,15.9,47.1,52.2,95.84,43.1,95.7,105.0,-9.4,57.8,1.18,15.2,34.2,64.4,49.0,17.9,44.1,48.5,87.49,43.0
Detroit Pistons,102,Denver Nuggets,82,1,106.8,105.5,1.3,57.0,1.64,16.5,26.0,70.6,48.3,13.4,50.7,54.9,87.23,50.1,105.0,113.3,-8.3,61.6,1.36,16.4,29.2,68.4,48.3,16.6,49.3,54.0,93.63,43.2
Cleveland Cavaliers,95,Golden State Warriors,101,0,97.7,102.8,-5.1,60.4,1.34,16.2,28.6,65.7,46.2,16.6,46.6,50.4,83.39,45.6,105.9,113.0,-7.1,59.5,1.13,16.4,35.7,67.5,51.6,20.2,50.5,55.8,92.04,44.2
Phoenix Suns,112,Los Angeles Clippers,96,1,113.8,106.2,7.6,70.6,2.0,20.4,28.1,66.9,48.2,14.4,53.7,58.5,95.18,55.0,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6
Seattle SuperSonics,108,Minnesota Timberwolves,92,1,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8,107.8,111.2,-3.4,67.8,1.93,19.2,31.0,67.8,49.3,14.0,50.1,54.7,92.13,50.2
Toronto Raptors,103,Sacramento Kings,96,1,104.1,108.4,-4.3,61.6,1.43,16.9,35.9,68.2,51.0,16.8,48.4,51.8,91.09,46.0,103.2,108.0,-4.8,58.5,1.12,16.2,34.4,65.9,50.4,20.0,50.2,54.7,91.93,46.1
Seattle SuperSonics,97,Atlanta Hawks,91,1,113.1,103.7,9.4,67.5,1.85,19.6,35.2,64.9,49.9,15.4,52.5,56.3,90.16,56.8,107.1,100.3,6.8,59.8,1.27,16.3,34.1,69.1,52.0,17.7,50.7,55.9,88.95,55.9
Utah Jazz,105,Indiana Pacers,96,1,119.0,106.4,12.7,67.6,1.81,20.2,37.1,69.4,54.4,16.2,55.2,60.5,89.77,60.7,110.3,107.9,2.4,64.7,1.5,18.5,35.7,66.7,51.4,17.6,52.7,56.5,89.25,49.7
Los Angeles Clippers,97,Los Angeles Lakers,95,1,105.9,109.9,-4.0,55.8,1.53,15.9,33.1,65.9,48.6,14.4,48.2,52.6,92.91,47.6,106.0,102.4,3.6,57.6,1.51,15.7,35.4,64.1,49.5,14.5,47.5,52.1,92.34,52.4
Vancouver Grizzlies,82,Miami Heat,88,0,99.0,111.3,-12.2,63.9,1.29,17.1,33.5,60.3,47.1,18.6,46.8,51.0,87.84,42.8,106.5,101.0,5.4,62.4,1.54,17.4,30.4,69.3,49.3,15.6,50.7,54.4,89.03,52.6
Washington Bullets,105,Milwaukee Bucks,96,1,108.2,101.7,6.5,57.8,1.36,17.3,36.6,67.8,52.6,17.9,52.0,55.5,93.29,56.3,101.9,110.2,-8.3,56.0,1.24,16.0,32.2,67.8,49.4,17.6,48.2,52.5,91.3,42.1
