Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Vancouver Grizzlies,94,Los Angeles Clippers,100,0,96.6,109.4,-12.8,66.7,1.38,17.6,34.7,62.6,47.9,18.1,45.3,48.9,91.56,42.0,102.8,105.9,-3.1,55.0,1.2,14.7,35.8,67.0,50.7,17.0,45.8,50.7,91.82,45.8
Phoenix Suns,101,New Jersey Nets,113,0,105.7,109.9,-4.1,61.1,1.48,17.6,28.6,68.2,48.5,16.3,50.6,55.3,94.95,47.6,103.1,108.5,-5.4,56.1,1.45,15.2,36.7,68.6,51.1,14.9,44.9,49.4,94.78,44.1
Chicago Bulls,111,Sacramento Kings,93,1,115.0,100.7,14.3,64.7,2.07,20.1,37.7,67.9,52.9,14.4,52.7,55.9,91.14,58.9,103.2,107.0,-3.9,59.5,1.35,16.9,37.4,66.4,51.5,17.9,48.4,51.5,91.64,46.9
Atlanta Hawks,96,Utah Jazz,102,0,108.9,99.2,9.6,50.8,1.29,14.7,33.4,68.5,51.8,15.5,50.4,54.9,86.04,56.2,106.4,102.3,4.2,68.3,1.67,19.9,29.5,68.5,49.4,16.8,51.4,55.5,89.6,53.9
Portland Trail Blazers,105,Boston Celtics,111,0,105.7,104.6,1.1,58.6,1.23,16.4,34.9,67.6,52.1,18.4,50.7,55.0,92.67,51.6,102.0,104.9,-2.9,58.0,1.39,16.3,32.2,68.2,48.3,16.2,46.5,51.1,99.02,46.0
Milwaukee Bucks,95,Charlotte Hornets,102,0,103.6,106.2,-2.7,48.5,1.13,14.2,32.3,67.7,49.8,16.8,48.6,53.2,89.45,46.5,108.3,109.0,-0.7,69.7,1.74,19.1,30.5,68.7,50.0,15.5,50.7,55.8,91.43,51.4
Chicago Bulls,115,Golden State Warriors,92,1,115.0,100.7,14.3,64.7,2.07,20.1,37.7,67.9,52.9,14.4,52.7,55.9,91.14,58.9,106.9,110.7,-3.8,62.6,1.48,17.9,32.1,61.7,47.4,16.9,50.6,55.2,94.34,48.1
Houston Rockets,74,Indiana Pacers,100,0,103.4,102.7,0.7,66.8,1.46,18.6,29.9,69.2,50.2,17.9,50.5,54.1,93.82,51.2,108.2,103.4,4.8,55.8,1.3,16.0,33.1,64.1,49.6,16.9,51.1,55.8,90.31,53.2
Orlando Magic,109,Philadelphia 76ers,99,1,104.7,103.3,1.4,60.5,1.42,16.7,34.6,66.9,50.7,16.6,48.2,52.6,89.93,49.4,101.5,110.8,-9.3,53.8,1.17,14.6,35.0,67.5,50.8,17.3,46.4,50.9,97.01,44.1
Minnesota Timberwolves,97,San Antonio Spurs,95,1,105.0,102.4,2.6,62.2,1.51,17.5,32.3,65.6,49.4,16.2,49.4,54.0,92.77,53.7,98.2,104.5,-6.2,56.9,1.15,15.4,30.2,63.8,47.4,18.2,46.8,51.0,87.06,45.4
Washington Bullets,95,Seattle SuperSonics,97,0,103.6,103.2,0.4,57.7,1.31,17.3,31.7,68.2,51.0,18.2,51.2,54.6,94.52,51.4,110.2,97.4,12.8,63.7,1.69,17.9,33.2,64.4,48.8,14.8,50.6,55.4,93.42,58.3
Atlanta Hawks,87,Vancouver Grizzlies,76,1,108.9,99.2,9.6,50.8,1.29,14.7,33.4,68.5,51.8,15.5,50.4,54.9,86.04,56.2,96.6,109.4,-12.8,66.7,1.38,17.6,34.7,62.6,47.9,18.1,45.3,48.9,91.56,42.0
