Team1,Team1Score,Team2,Team2Score,Team1Win,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,"Team1AST
RATIO",Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,"Team2AST
RATIO",Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
Denver Nuggets,121,Oklahoma City Thunder,113,1,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2
Memphis Grizzlies,99,New Orleans Pelicans,109,0,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8,110.9,115.2,-4.3,61.5,1.49,18.3,26.7,72.1,49.9,16.9,55.4,58.6,103.57,48.7
San Antonio Spurs,130,Philadelphia 76ers,132,0,113.8,111.2,2.7,58.1,1.62,17.2,28.5,75.9,52.8,14.5,54.2,59.0,105.21,52.3,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0
Los Angeles Lakers,116,Utah Jazz,108,1,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6
Brooklyn Nets,119,Milwaukee Bucks,116,1,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6
Dallas Mavericks,114,Sacramento Kings,110,1,116.1,119.3,-3.2,62.4,2.36,18.1,25.6,74.9,49.6,10.6,51.8,57.0,99.75,48.6,113.4,115.6,-2.2,61.8,1.88,19.1,27.0,73.7,50.0,14.0,55.8,58.6,103.25,49.2
Orlando Magic,109,Indiana Pacers,120,0,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3
Boston Celtics,106,Miami Heat,112,0,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4
Houston Rockets,102,Portland Trail Blazers,110,0,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7
Memphis Grizzlies,115,Utah Jazz,124,0,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6
Philadelphia 76ers,107,Washington Wizards,98,1,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0,102.4,111.4,-9.0,60.9,1.59,16.5,28.1,74.0,49.9,14.4,47.5,51.7,101.43,44.4
Denver Nuggets,132,San Antonio Spurs,126,1,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6,113.8,111.2,2.7,58.1,1.62,17.2,28.5,75.9,52.8,14.5,54.2,59.0,105.21,52.3
Oklahoma City Thunder,105,Los Angeles Lakers,86,1,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8
Toronto Raptors,109,Orlando Magic,99,1,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4
Brooklyn Nets,115,Boston Celtics,149,0,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2
New Orleans Pelicans,125,Sacramento Kings,140,0,110.9,115.2,-4.3,61.5,1.49,18.3,26.7,72.1,49.9,16.9,55.4,58.6,103.57,48.7,113.4,115.6,-2.2,61.8,1.88,19.1,27.0,73.7,50.0,14.0,55.8,58.6,103.25,49.2
Miami Heat,116,Milwaukee Bucks,130,0,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6
Indiana Pacers,99,Phoenix Suns,114,0,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3,121.0,107.9,13.0,61.1,2.43,19.5,26.6,78.5,53.4,11.2,56.3,60.5,100.71,56.5
Portland Trail Blazers,125,Denver Nuggets,115,1,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6
Los Angeles Lakers,97,Houston Rockets,113,0,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6
Utah Jazz,111,San Antonio Spurs,119,0,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6,113.8,111.2,2.7,58.1,1.62,17.2,28.5,75.9,52.8,14.5,54.2,59.0,105.21,52.3
Oklahoma City Thunder,92,Memphis Grizzlies,121,0,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8
Sacramento Kings,106,Brooklyn Nets,119,0,113.4,115.6,-2.2,61.8,1.88,19.1,27.0,73.7,50.0,14.0,55.8,58.6,103.25,49.2,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8
Orlando Magic,101,Philadelphia 76ers,108,0,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0
Washington Wizards,107,New Orleans Pelicans,118,0,102.4,111.4,-9.0,60.9,1.59,16.5,28.1,74.0,49.9,14.4,47.5,51.7,101.43,44.4,110.9,115.2,-4.3,61.5,1.49,18.3,26.7,72.1,49.9,16.9,55.4,58.6,103.57,48.7
Boston Celtics,122,Toronto Raptors,100,1,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5
Utah Jazz,132,Denver Nuggets,134,0,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6
Los Angeles Lakers,111,Indiana Pacers,116,0,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3
Phoenix Suns,119,Miami Heat,112,1,121.0,107.9,13.0,61.1,2.43,19.5,26.6,78.5,53.4,11.2,56.3,60.5,100.71,56.5,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4
Milwaukee Bucks,132,Dallas Mavericks,136,0,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6,116.1,119.3,-3.2,62.4,2.36,18.1,25.6,74.9,49.6,10.6,51.8,57.0,99.75,48.6
Washington Wizards,103,Oklahoma City Thunder,121,0,102.4,111.4,-9.0,60.9,1.59,16.5,28.1,74.0,49.9,14.4,47.5,51.7,101.43,44.4,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2
Memphis Grizzlies,99,Toronto Raptors,108,0,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5
San Antonio Spurs,122,New Orleans Pelicans,113,1,113.8,111.2,2.7,58.1,1.62,17.2,28.5,75.9,52.8,14.5,54.2,59.0,105.21,52.3,110.9,115.2,-4.3,61.5,1.49,18.3,26.7,72.1,49.9,16.9,55.4,58.6,103.57,48.7
Orlando Magic,119,Boston Celtics,122,0,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2
Philadelphia 76ers,121,Portland Trail Blazers,124,0,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7
Houston Rockets,129,Sacramento Kings,112,1,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6,113.4,115.6,-2.2,61.8,1.88,19.1,27.0,73.7,50.0,14.0,55.8,58.6,103.25,49.2
Oklahoma City Thunder,101,Phoenix Suns,128,0,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2,121.0,107.9,13.0,61.1,2.43,19.5,26.6,78.5,53.4,11.2,56.3,60.5,100.71,56.5
Dallas Mavericks,122,Utah Jazz,114,1,116.1,119.3,-3.2,62.4,2.36,18.1,25.6,74.9,49.6,10.6,51.8,57.0,99.75,48.6,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6
Toronto Raptors,114,Milwaukee Bucks,106,1,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6
Indiana Pacers,92,Miami Heat,114,0,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4
Denver Nuggets,121,Los Angeles Lakers,124,0,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8
Brooklyn Nets,108,Orlando Magic,96,1,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4
Houston Rockets,105,San Antonio Spurs,123,0,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6,113.8,111.2,2.7,58.1,1.62,17.2,28.5,75.9,52.8,14.5,54.2,59.0,105.21,52.3
Phoenix Suns,130,Philadelphia 76ers,117,1,121.0,107.9,13.0,61.1,2.43,19.5,26.6,78.5,53.4,11.2,56.3,60.5,100.71,56.5,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0
Boston Celtics,122,Memphis Grizzlies,107,1,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8
Portland Trail Blazers,134,Dallas Mavericks,131,1,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7,116.1,119.3,-3.2,62.4,2.36,18.1,25.6,74.9,49.6,10.6,51.8,57.0,99.75,48.6
Milwaukee Bucks,126,Washington Wizards,113,1,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6,102.4,111.4,-9.0,60.9,1.59,16.5,28.1,74.0,49.9,14.4,47.5,51.7,101.43,44.4
New Orleans Pelicans,106,Sacramento Kings,112,0,110.9,115.2,-4.3,61.5,1.49,18.3,26.7,72.1,49.9,16.9,55.4,58.6,103.57,48.7,113.4,115.6,-2.2,61.8,1.88,19.1,27.0,73.7,50.0,14.0,55.8,58.6,103.25,49.2
Indiana Pacers,108,Houston Rockets,104,1,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6
Toronto Raptors,125,Philadelphia 76ers,121,1,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0
Miami Heat,115,Oklahoma City Thunder,116,0,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2
Washington Wizards,96,Boston Celtics,90,1,102.4,111.4,-9.0,60.9,1.59,16.5,28.1,74.0,49.9,14.4,47.5,51.7,101.43,44.4,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2
Sacramento Kings,136,Los Angeles Lakers,122,1,113.4,115.6,-2.2,61.8,1.88,19.1,27.0,73.7,50.0,14.0,55.8,58.6,103.25,49.2,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8
Dallas Mavericks,102,Phoenix Suns,128,0,116.1,119.3,-3.2,62.4,2.36,18.1,25.6,74.9,49.6,10.6,51.8,57.0,99.75,48.6,121.0,107.9,13.0,61.1,2.43,19.5,26.6,78.5,53.4,11.2,56.3,60.5,100.71,56.5
Milwaukee Bucks,106,Memphis Grizzlies,119,0,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8
San Antonio Spurs,112,Utah Jazz,118,0,113.8,111.2,2.7,58.1,1.62,17.2,28.5,75.9,52.8,14.5,54.2,59.0,105.21,52.3,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6
New Orleans Pelicans,127,Orlando Magic,133,0,110.9,115.2,-4.3,61.5,1.49,18.3,26.7,72.1,49.9,16.9,55.4,58.6,103.57,48.7,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4
Portland Trail Blazers,134,Brooklyn Nets,133,1,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8
Denver Nuggets,109,Toronto Raptors,117,0,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5
Miami Heat,92,Indiana Pacers,109,0,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3
Philadelphia 76ers,134,Houston Rockets,96,1,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6
Memphis Grizzlies,122,Portland Trail Blazers,126,0,105.4,105.6,-0.3,64.2,1.69,18.4,23.9,75.5,49.9,14.9,51.4,55.0,103.93,50.8,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7
Utah Jazz,125,Denver Nuggets,135,0,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6
Brooklyn Nets,110,Toronto Raptors,134,0,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5
Philadelphia 76ers,101,Boston Celtics,109,0,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2
Orlando Magic,122,Milwaukee Bucks,110,1,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6
Miami Heat,113,Indiana Pacers,101,1,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3
Oklahoma City Thunder,108,Houston Rockets,123,0,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6
Portland Trail Blazers,100,Los Angeles Lakers,93,1,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8
Brooklyn Nets,99,Toronto Raptors,104,0,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5
Utah Jazz,124,Denver Nuggets,105,1,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6
Philadelphia 76ers,101,Boston Celtics,128,0,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2
Miami Heat,109,Indiana Pacers,100,1,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3
Oklahoma City Thunder,98,Houston Rockets,111,0,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6
Orlando Magic,96,Milwaukee Bucks,111,0,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6
Portland Trail Blazers,88,Los Angeles Lakers,111,0,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8
Toronto Raptors,117,Brooklyn Nets,92,1,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8
Denver Nuggets,87,Utah Jazz,124,0,116.9,121.7,-4.8,65.1,1.98,19.9,29.2,70.6,49.8,14.2,55.9,59.5,97.5,49.6,110.2,114.5,-4.3,63.9,1.56,17.9,28.2,76.2,50.8,15.8,53.1,57.1,100.58,46.6
Boston Celtics,102,Philadelphia 76ers,94,1,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0
Milwaukee Bucks,121,Orlando Magic,107,1,109.2,110.7,-1.5,61.5,1.52,17.4,24.5,77.4,52.3,15.5,54.6,58.1,106.84,50.6,110.0,113.0,-2.9,57.1,1.52,16.3,26.1,75.4,50.5,14.4,52.3,56.9,100.93,46.4
Indiana Pacers,115,Miami Heat,124,0,107.6,105.7,1.8,60.3,1.77,18.3,21.8,68.9,46.4,13.9,53.6,56.6,102.38,52.3,110.0,110.1,-0.1,66.8,1.69,18.5,23.7,73.1,48.2,14.9,53.3,58.1,100.69,51.4
Houston Rockets,107,Oklahoma City Thunder,119,0,102.4,106.5,-4.1,61.9,1.43,16.2,15.1,71.5,42.7,14.5,51.4,56.2,107.29,45.6,103.9,105.4,-1.6,53.8,1.3,14.8,25.6,73.2,49.1,15.1,49.8,54.1,101.06,47.2
Los Angeles Lakers,116,Portland Trail Blazers,108,1,105.2,112.9,-7.7,56.3,1.38,15.8,28.0,75.4,49.9,15.5,50.0,53.9,101.79,44.8,122.3,120.7,1.6,53.2,2.32,16.9,29.9,74.3,51.0,10.0,55.3,59.3,101.14,50.7
Boston Celtics,110,Philadelphia 76ers,106,1,118.2,108.0,10.2,59.3,1.68,18.1,28.0,71.6,51.0,14.9,56.3,60.1,100.36,54.2,118.6,114.8,3.8,57.9,1.77,17.8,30.6,74.7,52.5,14.1,56.1,59.7,101.31,51.0
Toronto Raptors,150,Brooklyn Nets,122,1,106.9,102.7,4.2,63.8,1.34,17.3,22.8,76.9,51.0,17.2,53.8,58.1,103.69,52.5,116.6,114.9,1.7,62.7,2.09,19.2,25.0,72.5,48.6,12.8,55.6,58.7,103.14,50.8
